season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;text;medical_entities;q_count;ex_count
2;19;house;;;asiklovir;;açıklama;tedavi;1;alaycı;;herpes ensefaliti;rahatla birkaç tövbe duası biraz asiklovir kısa sürede yine melekleri topluyor olursun;"[{""text"":""asiklovir"",""type"":""drug""}]";0;0
2;19;wilson;;;;;açıklama;değerlendirme;0;diğer;;herpes ensefaliti;biraz fazladan zamanı oldu çok değil ama çökmedi;[];0;0
2;19;house;;;;;açıklama;değerlendirme;0;nötr;;herpes ensefaliti;düşük sodyumu düzeltmek için tuzlu su alımını takip etmeliyiz saatte bir meq'dan fazla olmamalı;"[{""text"":""düşük sodyum"",""type"":""symptom""},{""text"":""tuzlu su"",""type"":""drug""}]";0;0
2;19;wilson;;;ağrı kesiciler;;açıklama;tedavi;0;nötr;;herpes ensefaliti;ağrı ilaçlarını ayarlayabiliriz oksikodonunuzu artıralım;"[{""text"":""oksikodon"",""type"":""drug""},{""text"":""ağrı ilaçları"",""type"":""drug""}]";0;0
2;19;grace;;;;;diğer;değerlendirme;0;diğer;;herpes ensefaliti;ikimiz de biliyoruz seninle şu an konuşmamın tek nedeni bu sabah tam dozumu almamış olmam;[];0;0
2;19;house;;;;;açıklama;hipotez;0;nötr;;herpes ensefaliti;vücudunu niçin litrelerce su içerek arındırma ihtiyacı duyduğunu hiç merak ettiniz mi;"[{""text"":""polidipsi"",""type"":""symptom""}]";1;0
2;19;boyd;;;aspirin;;açıklama;diğer;0;nötr;;herpes ensefaliti;aspirin alıyorum bir şeye odaklanıyorum yemeyi unutuyorum baş ağrısı oluyor;"[{""text"":""aspirin"",""type"":""drug""},{""text"":""baş ağrısı"",""type"":""symptom""}]";0;0
2;19;chase;;;;;açıklama;hipotez;0;nötr;beyin;herpes ensefaliti;mr'da anormal alan tüberoz skleroz olabilir doğru bölgede;"[{""text"":""tüberoz skleroz"",""type"":""disease""},{""text"":""mr"",""type"":""test""}]";0;0
2;19;foreman;;;;;açıklama;tedavi;0;nötr;beyin;herpes ensefaliti;tümörler iyi huylu olabilir ama iyi bir yerde değil çıkarmamız gerekiyor ameliyat olmadan sadece kötüleşecek hatta ölümcül olabilir;"[{""text"":""tümör"",""type"":""disease""},{""text"":""ameliyat"",""type"":""procedure""}]";0;0
2;19;foreman;;;;;soru;değerlendirme;0;nötr;;herpes ensefaliti;bir dakika her iki mr cihazını da kontrol ettim altı ay önceki görüntülerinde belki bir arıza vardı;"[{""text"":""mr"",""type"":""test""}]";0;0
2;19;chase;;;;radyasyon;hipotez;hipotez;0;nötr;;herpes ensefaliti;radyasyonun gecikmiş etkisi olabilir bazen biraz zaman alır;"[{""text"":""radyasyon"",""type"":""procedure""}]";0;0
2;19;house;;;;;açıklama;hipotez;0;nötr;;herpes ensefaliti;kanser geldeyse o zaman grace'in kanseri geri dönüyor;"[{""text"":""kanser"",""type"":""disease""}]";0;0
2;19;wilson;;;;;açıklama;tanı;0;nötr;;herpes ensefaliti;doğru tür kansere doğru tür virüse sahip olmalıydı maruziyetin olasılıkları piyangoyu kazandı;"[{""text"":""kanser"",""type"":""disease""},{""text"":""virüs"",""type"":""disease""}]";0;0
2;19;chase;;;;;açıklama;tanı;0;nötr;;herpes ensefaliti;sen piyango dersin o mucize der;[];0;0
2;19;foreman;;;;;açıklama;tanı;0;nötr;beyin;herpes ensefaliti;kanayan kortikal tümörler tanımlanabilir ameliyatı yapabiliriz;"[{""text"":""kortikal tümör"",""type"":""disease""},{""text"":""ameliyat"",""type"":""procedure""}]";0;0
2;19;house;led cihazı;;;;diğer;değerlendirme;0;nötr;;herpes ensefaliti;en az dört farklı ağrı hapı ve bir led cihazı var burada;"[{""text"":""ağrı hapları"",""type"":""drug""},{""text"":""led cihazı"",""type"":""procedure""}]";0;0
2;19;house;;;;;açıklama;tanı;0;nötr;;herpes ensefaliti;kıyafetlerini çıkar herpes saklanır geldiğinde yaran yoktu ama şimdi var sırtında büyük kırmızı bir leke;"[{""text"":""herpes"",""type"":""disease""},{""text"":""lezyon"",""type"":""symptom""}]";0;0
2;19;house;;;;;soru;hipotez;0;nötr;beyin;herpes ensefaliti;beyninin mr'ını çekelim nasıl anlaşacağız tanrıya sorabiliriz ya da beynine mr çekebiliriz;"[{""text"":""mr"",""type"":""test""},{""text"":""beyin"",""type"":""anatomy""}]";1;0
2;20;joe;öksürük;;;;diğer;diğer;0;nötr;akciğer;naegleria fowleri;öksürür bebek ayakkabıları oynamaya gelir misin;"[{""text"":""öksürük"",""type"":""symptom""}]";1;0
2;20;joe;öfori;;;;diğer;diğer;0;diğer;beyin;naegleria fowleri;evet adamım aptalları yakalamak beni uçuruyor;"[{""text"":""öfori"",""type"":""symptom""}]";0;1
2;20;house;gülme krizi;ayırıcı tanı;;;diğer;diğer;1;diğer;beyin;naegleria fowleri;mizah anlayışı olan bir polis ayırıcı tanı;"[{""text"":""gülme krizi"",""type"":""symptom""}]";0;0
2;20;foreman;;toksikoloji taraması;;;diğer;diğer;0;ciddi;kan;naegleria fowleri;toksikoloji taraması temiz çıktı;"[{""text"":""toksikoloji taraması"",""type"":""test""}]";0;0
2;20;chase;travma;röntgen;;;diğer;diğer;0;analitik;beyin;naegleria fowleri;travma olduğunu düşünüyorum beyninde kurşun parçaları var;"[{""text"":""travma"",""type"":""symptom""},{""text"":""beyin"",""type"":""organ""}]";0;0
2;20;house;bulutlu akciğerler;bt tarama;;;diğer;diğer;0;alaycı;akciğer;naegleria fowleri;öksürüğü ve bulutlu akciğerleri hesaba katarak aramayı genişletelim;"[{""text"":""bulutlu akciğerler"",""type"":""symptom""},{""text"":""bt tarama"",""type"":""test""}]";0;0
2;20;chase;yüksek kalp atış hızı;;;;diğer;diğer;0;endişe;kalp;naegleria fowleri;yüksek kalp atış hızını neden görmezden geliyoruz;"[{""text"":""yüksek kalp atışı"",""type"":""symptom""},{""text"":""kalp"",""type"":""organ""}]";1;0
2;20;chase;sersemlik;;;;diğer;diğer;0;analitik;beyin;naegleria fowleri;sersemlik oksijen tıkanıklığını gösterir;"[{""text"":""sersemlik"",""type"":""symptom""}]";0;0
2;20;house;co zehirlenmesi;arteriyel kan gazı;;hiperbarik oda;diğer;diğer;1;alaycı;kan;naegleria fowleri;arteriyel kan gazını test edin;"[{""text"":""co zehirlenmesi"",""type"":""symptom""},{""text"":""arteriyel kan gazı"",""type"":""test""}]";0;0
2;20;chase;;kan testi;;;diğer;diğer;0;diğer;kan;naegleria fowleri;kan testi düşük seviyeli karbonmonoksit zehirlenmesini doğruladı;"[{""text"":""kan testi"",""type"":""test""}]";0;0
2;20;joe;kas kasılması;;;;diğer;diğer;0;diğer;kas;naegleria fowleri;kas kasılması vay vahşi görünüyor ha;"[{""text"":""kas kasılması"",""type"":""symptom""},{""text"":""kas"",""type"":""organ""}]";1;0
2;20;chase;motor fonksiyon kaybı;;;;diğer;diğer;0;diğer;sinir sistemi;naegleria fowleri;beynin yeterli oksijen almıyor motor fonksiyonunu kaybediyorsun;"[{""text"":""motor fonksiyon kaybı"",""type"":""symptom""}]";0;0
2;20;house;;;;;diğer;diğer;1;alaycı;genel;naegleria fowleri;klimanın o kokuşmuş suyuna bakarken semptomların uyduğunu anlamak 2 saniye sürer;"[{""text"":""legionnaire"",""type"":""condition""}]";0;0
2;20;foreman;bulutlu akciğerler;;esrar;;diğer;diğer;0;diğer;akciğer;naegleria fowleri;esrar yüksek co'yu bulutlu akciğerleri ve mutluluğu açıklar;"[{""text"":""bulutlu akciğerler"",""type"":""symptom""},{""text"":""esrar"",""type"":""drug""}]";0;0
2;20;foreman;körlük;yarık lamba;;;diğer;diğer;0;diğer;göz;naegleria fowleri;körsün beynin bunu işleyemiyor;"[{""text"":""körlük"",""type"":""symptom""},{""text"":""göz"",""type"":""organ""}]";0;0
2;20;house;;kontrastlı mr;heparin;;diğer;diğer;1;alaycı;beyin;naegleria fowleri;kanı inceltmek için heparin'e başlayın;"[{""text"":""kontrastlı mr"",""type"":""test""},{""text"":""heparin"",""type"":""drug""}]";0;0
2;20;foreman;gülme;;;izolasyon;diğer;diğer;0;diğer;beyin;naegleria fowleri;güler biri gülüyor diye ölüyor mu bu saçma;"[{""text"":""gülme"",""type"":""symptom""}]";1;1
2;20;house;;mr;;;diğer;diğer;0;analitik;beyin;naegleria fowleri;cingulate kortekste artmış t 2 zayıflaması alanı var bu öforiyi açıklar;"[{""text"":""mr"",""type"":""test""},{""text"":""lezyon"",""type"":""condition""}]";0;0
2;20;foreman;nörodejenerasyon;;;ommaya rezervuarı;diğer;diğer;0;diğer;beyin;naegleria fowleri;toksinler nörodejenerasyona yol açar bu da lezyona neden olur;"[{""text"":""nörodejenerasyon"",""type"":""symptom""},{""text"":""ommaya rezervuarı"",""type"":""procedure""}]";0;0
2;20;foreman;ateş;termometre;;;diğer;diğer;0;diğer;genel;naegleria fowleri;ateşim 101 6;"[{""text"":""ateş"",""type"":""symptom""}]";0;0
2;20;chase;mekansal tanıma sorunu;kart testi;;;diğer;diğer;0;endişe;beyin;naegleria fowleri;mekansal tanıma sorunum var hafıza değil;"[{""text"":""mekansal tanıma sorunu"",""type"":""symptom""}]";0;0
2;20;joe;aşırı acı;;morfin;;diğer;diğer;0;diğer;genel;naegleria fowleri;çok acıtıyor değil mi;"[{""text"":""acı"",""type"":""symptom""},{""text"":""morfin"",""type"":""drug""}]";1;0
2;20;house;hiperaljezi;;;koma;diğer;diğer;0;ciddi;beyin;naegleria fowleri;joe'nun yeni bir semptomu var hiperaljezi enfeksiyon ağrı merkezine yayılıyor;"[{""text"":""hiperaljezi"",""type"":""symptom""}]";0;0
2;20;cameron;;fungal test;amfoterisin b;;tedavi;diğer;0;diğer;kan;naegleria fowleri;fungus sinüs yoluyla beyne girer mutluluk körlük ve acı dansı;"[{""text"":""fungal test"",""type"":""test""},{""text"":""amfoterisin b"",""type"":""drug""}]";0;0
2;20;joe;v-tach;ekg;epinefrin;kalp masajı;diğer;diğer;0;diğer;kalp;naegleria fowleri;v fib'de epi verin;"[{""text"":""v-tach"",""type"":""symptom""},{""text"":""ekg"",""type"":""test""},{""text"":""epinefrin"",""type"":""drug""}]";0;2
2;21;cuddy;;cdc otopsisi;;;diğer;diğer;0;ciddi;beyin;naegleria fowleri;joe'nun ölümü durumu biyogüvenlik seviyesi 3'e yükseltir otopsiyi cdc yapacak;"[{""text"":""cdc otopsisi"",""type"":""test""}]";0;0
2;21;house;;beyin biyopsisi;;lobotomi;diğer;diğer;1;diğer;beyin;naegleria fowleri;göz çukuruna bir buz kıracağı sok birkaç kez çekiçle vur ve örnek al;"[{""text"":""beyin biyopsisi"",""type"":""test""},{""text"":""lobotomi"",""type"":""procedure""}]";0;0
2;21;foreman;körlük;;;;diğer;diğer;0;diğer;göz;naegleria fowleri;bir yatağın biyopsisini yaptın foreman kör;"[{""text"":""körlük"",""type"":""symptom""}]";0;0
2;21;cameron;;yeniden test;;lomber ponksiyon;diğer;diğer;0;diğer;omurga;naegleria fowleri;onu bakteriyel menenjit için tekrar test etmeliyiz;"[{""text"":""lomber ponksiyon"",""type"":""test""}]";0;0
2;21;house;;tedavi;geniş spektrumlu ilaçlar;çoklu ilaç tedavisi;tedavi;diğer;0;diğer;genel;naegleria fowleri;her şey için tedaviye başlayın ne düşünüyorsanız tedavi edin;"[{""text"":""geniş spektrumlu ilaçlar"",""type"":""drug""}]";0;0
2;21;foreman;aşırı acı;;morfin;;diğer;diğer;0;diğer;genel;naegleria fowleri;dayanılmaz ağrı bir sonraki sırada acı bize kötü kararlar verdirir;"[{""text"":""ızdırap"",""type"":""symptom""},{""text"":""morfin"",""type"":""drug""}]";0;0
2;21;house;;iz sürme;;araştırma;diğer;diğer;1;diğer;apartman;naegleria fowleri;steve mcqueen'in fare uçuşmasını bekleyin;"[{""text"":""fare testi"",""type"":""test""}]";0;0
2;21;girl;öfori;ışık testi;;;diğer;yok;0;diğer;genital;tatmin bozukluğu;bu komikti kızın yaptığı tek şey hoo hoo'suna yoo hoo demek;"[{""text"":""öfori"",""type"":""symptom""},{""text"":""ışık testi"",""type"":""test""}]";0;1
2;21;foreman;görüş düzelmesi;görme testi;;;diğer;diğer;0;diğer;göz;naegleria fowleri;tedavi işe yarıyor görüşüm neredeyse tamamen düzeldi;"[{""text"":""görüş düzelmesi"",""type"":""symptom""}]";0;0
2;21;chase;pankreas yetmezliği;kan analizi;;;diğer;diğer;0;endişe;pankreas;naegleria fowleri;amilaz ve lipaz seviyeleri normalin üç katı pankreas çöküyor;"[{""text"":""pankreas yetmezliği"",""type"":""symptom""},{""text"":""pankreas"",""type"":""organ""}]";0;0
2;21;foreman;kas kasılması;;;;diğer;diğer;0;diğer;kaslar;naegleria fowleri;buna kas kasılması denir enfeksiyon motor kortekse taşınmış;"[{""text"":""kas kasılması"",""type"":""symptom""}]";0;0
2;21;house;yavaşlayan enfeksiyon;enfeksiyon;legionella;enfeksiyon;diğer;diğer;1;diğer;beyin;naegleria fowleri;polis legionnaire hastasıydı bu hastalık süreci yavaşlattı;"[{""text"":""legionella"",""type"":""drug""}]";0;0
2;21;foreman;nefes darlığı;termometre;legionella;;diğer;diğer;0;diğer;akciğer;naegleria fowleri;nefes alamıyorum akciğerlerimin çatırdayışını duyabiliyorum;"[{""text"":""nefes darlığı"",""type"":""symptom""},{""text"":""akciğer"",""type"":""organ""}]";0;0
2;21;house;antikor eksikliği;cgı analizi;antibiyotikler;;diğer;diğer;0;ciddi;bağışıklık sistemi;naegleria fowleri;vücut enfeksiyonu tanımıyorsa testler negatif çıkar cevap listeria;"[{""text"":""antibiyotikler"",""type"":""drug""}]";0;0
2;21;foreman;bilişsel kayıp;vekalet anlaşması;;koma;diğer;diğer;0;diğer;beyin;naegleria fowleri;ölmektense sakat kalmayı tercih ederim;"[{""text"":""koma"",""type"":""procedure""}]";0;0
2;21;house;;su testi;;araştırma;diğer;diğer;0;diğer;çatı;naegleria fowleri;yanlış suyu test ettik su naegleria ile dolu;"[{""text"":""su testi"",""type"":""test""},{""text"":""naegleria"",""type"":""condition""}]";0;1
2;21;cameron;beyin hasarı;beyin biyopsisi;antiparazitik;cerrahi;tedavi;diğer;0;diğer;beyin;naegleria fowleri;biyopsi amibi gösterdi antiparazitik tedaviye başladık;"[{""text"":""beyin biyopsisi"",""type"":""test""},{""text"":""antiparazitik"",""type"":""drug""}]";0;0
2;21;foreman;motor bozukluğu;refleks testi;;;diğer;diğer;0;diğer;uzuvlar;naegleria fowleri;sol ayak parmaklarını oynatamaz sağ kol yerine solu kaldırır;"[{""text"":""motor bozukluğu"",""type"":""symptom""}]";0;0
2;22;brent;kusma;;;;diğer;diğer;0;diğer;mide;çölyak hastalığı;sadece bir mide mikrobuyla savaşıyorum iyi olacağım;"[{""text"":""kusma"",""type"":""symptom""},{""text"":""mide"",""type"":""organ""}]";0;0
2;22;cameron;hiperkalsemi;;;;diğer;diğer;0;ciddi;kan;çölyak hastalığı;epilepsi ile açıklanamayan nöbet ve yükselmiş kalsiyum seviyeleri;"[{""text"":""hiperkalsemi"",""type"":""symptom""},{""text"":""kan"",""type"":""organ""}]";0;0
2;22;foreman;vazokonstriksiyon;dijital anjiyo;;;diğer;diğer;0;analitik;beyin;çölyak hastalığı;fazla kalsiyum beyindeki kan damarlarının daralmasına neden olur;"[{""text"":""dijital anjiyo"",""type"":""test""}]";0;0
2;22;chase;akciğer çökmesi;röntgen;prednizon;iğne torakostomisi;diğer;diğer;0;diğer;akciğer;çölyak hastalığı;akciğeri çöktü hava alamıyor iv kateterine ihtiyacım var;"[{""text"":""akciğer çökmesi"",""type"":""symptom""},{""text"":""iğne torakostomisi"",""type"":""procedure""}]";0;1
2;22;house;;;;ecmo;tedavi;diğer;0;ciddi;kalp/akciğer;çölyak hastalığı;bebeği ecmo'ya bağlamazsan enfeksiyon vücuduna yayılır;"[{""text"":""ecmo"",""type"":""procedure""}]";0;0
2;22;cameron;subaraknoid kanama;mr;;;diğer;diğer;0;ciddi;beyin;çölyak hastalığı;annenin mr sonuçları negatif ama subaraknoid kanaması var;"[{""text"":""subaraknoid kanama"",""type"":""symptom""},{""text"":""mr"",""type"":""test""}]";0;0
2;22;house;pıhtılaşma bozukluğu;kan analizi;fenobarbital;fenokoma;diğer;diğer;1;alaycı;kan;çölyak hastalığı;pıhtılaşmıyor çünkü pıhtılaşma süresi yükselmiş onu komaya sokun;"[{""text"":""pıhtılaşma bozukluğu"",""type"":""symptom""},{""text"":""fenobarbital"",""type"":""drug""}]";0;0
2;22;house;psikoz;eeg;haloperidol;nöbet laboratuvarı;diğer;diğer;1;diğer;beyin;çölyak hastalığı;bebek ölse michael için daha iyi olurdu diyen sesler duyuyor;"[{""text"":""psikoz"",""type"":""symptom""},{""text"":""eeg"",""type"":""test""}]";0;0
2;22;cameron;ensefalopatik deliryum;eeg;tiamin;;diğer;diğer;0;ciddi;beyin;çölyak hastalığı;beyin aktivitesi yavaşlıyor ensefalopatik deliryum içinde;"[{""text"":""ensefalopatik deliryum"",""type"":""symptom""}]";0;0
2;22;foreman;pellagra;;niasin;;diğer;diğer;0;diğer;beyin;çölyak hastalığı;alkolikler pellagra olur niasin eksikliği beyni aç bırakır;"[{""text"":""pellagra"",""type"":""symptom""},{""text"":""niasin"",""type"":""drug""}]";0;0
2;22;kara;kanlı kusma;;;;diğer;diğer;0;diğer;mide;çölyak hastalığı;kan kusar mikey nerede o iyi mi;"[{""text"":""kanlı kusma"",""type"":""symptom""}]";2;0
2;22;chase;villus atrofisi;otopsi;;;diğer;diğer;0;diğer;bağırsak;çölyak hastalığı;bebeğin bağırsakları hafif villus atrofisi gösteriyor;"[{""text"":""otopsi"",""type"":""test""},{""text"":""villus atrofisi"",""type"":""symptom""}]";0;0
2;22;house;besinsel yoksunluk;bağırsak biyopsisi;ıv beslenme;;diğer;tanı;0;endişe;bağırsak;çölyak hastalığı;bebek kolik değildi çölyak hastasıydı tıpkı annesi gibi;"[{""text"":""bağırsak biyopsisi"",""type"":""test""},{""text"":""ıv beslenme"",""type"":""procedure""}]";0;0
2;22;wilson;malt lenfoma;pcr testi;;;diğer;tanı;0;diğer;mide;çölyak hastalığı;çölyak hastaları mide kanserine yatkındır malt lenfoması var;"[{""text"":""malt lenfoma"",""type"":""condition""},{""text"":""pcr testi"",""type"":""test""}]";0;0
2;22;house;ovaryum aktivitesi;pcr testi;doğurganlık ilaçları;;diğer;yok;1;diğer;rahim;;östrojenin çok yüksek doğurganlık ilaçları kullanıyorsun;"[{""text"":""doğurganlık ilaçları"",""type"":""drug""}]";0;0
2;23;crandall;bayılma;;;;diğer;diğer;0;diğer;kalp;hemokromatozis;leona herkesi yutan bir su akıntısı gördü bayıldı;"[{""text"":""bayılma"",""type"":""symptom""},{""text"":""kalp"",""type"":""organ""}]";0;2
2;23;house;;kardiyak çalışma;;;diğer;diğer;0;diğer;kalp;hemokromatozis;kalbi iyi görünüyor toksikoloji temiz;"[{""text"":""kardiyak çalışma"",""type"":""test""}]";0;0
2;23;cameron;aritmi;ekg;;elektrofizyoloji haritası;diğer;diğer;0;endişe;kalp;hemokromatozis;kalbindeki tüm elektriksel aktiviteyi haritalamamız gerekiyor;"[{""text"":""aritmi"",""type"":""symptom""},{""text"":""ekg"",""type"":""test""}]";0;0
2;23;house;halüsinasyon;pet tarama;;iğne batırma;diğer;diğer;1;diğer;beyin;hemokromatozis;halüsinasyonlarının ağrıya bir yanıt olduğunu kanıtlayacağım;"[{""text"":""pet tarama"",""type"":""test""},{""text"":""ağrı"",""type"":""symptom""}]";0;0
2;23;leona;ağızdan dışkı gelmesi;lab sonuçları;;;diğer;diğer;0;diğer;bağırsak;hemokromatozis;ağzından siyah bir çamur sızıyor sindirilmiş kan bulundu;"[{""text"":""siyah çamur"",""type"":""symptom""},{""text"":""kan"",""type"":""symptom""}]";0;0
2;23;house;karaciğer yetmezliği;karaciğer biyopsisi;;;diğer;diğer;0;ciddi;karaciğer;hemokromatozis;karaciğeri iflas ediyor karaciğer biyopsisi yapmalıyız;"[{""text"":""karaciğer yetmezliği"",""type"":""symptom""},{""text"":""karaciğer biyopsisi"",""type"":""test""}]";0;0
2;23;house;işitsel algı bozukluğu;müzik analizi;;;diğer;diğer;1;diğer;kulak;hemokromatozis;akortsuz dediği nota aslında akortlu işitsel algısı bozuk;"[{""text"":""işitsel algı bozukluğu"",""type"":""symptom""}]";0;0
2;23;house;hiperpigmentasyon;görsel kontrol;deferoksamin;squıd sınavı;diğer;tanı;0;diğer;hemokromatozis;hemokromatozis;leona 13 yaşındakinden daha koyu melanininde demir birikintileri var tıpkı büyükbabasında olduğu gibi demir miktarını hesaplamak için squıd incelemesi yapın ve onu deferoksamin ile tedavi edin öğle yemeğine kadar iyileşmiş olur;"[{""text"":""hiperpigmentasyon"",""type"":""symptom""},{""text"":""deferoksamin"",""type"":""drug""}]";0;0
